"","date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
"14446",NA,60,0,22,34.7,19.6,36.66333,22.7,36.2,22.31857,33,20.23,50.46333,6.466667,19.63333,21.6,33.09,22.29,41.59,20.2,38.23,7.25,764.3,69.5,4,40,2,6.843536,6.843536
"14447",NA,60,0,22,34.76,19.5,36.73,22.7,36.26,22.29,33,20.29,50.36333,6.4,19.82667,21.6,33.12143,22.29,41.59,20.13333,38.29,7.1,764.2333,70.33333,4,40,2.033333,10.10754,10.10754
"14448",NA,60,0,21.96333,34.79,19.42667,36.79,22.79,36.29,22.29,33,20.23,50.23,6.466667,20.49333,21.6,33.236,22.29,41.66333,20.2,38.4,6.95,764.1667,71.16667,4,40,2.066667,10.36015,10.36015
"14449",NA,50,0,21.89,34.86333,19.39,36.9,22.85667,36.36333,22.29,33.054,20.2,50.06,6.4,20.56667,21.6,33.29,22.23,41.53,20.2,38.4,6.8,764.1,72,4,40,2.1,32.91336,32.91336
"14450",NA,50,0,21.89,34.9,19.39,36.96667,22.89,36.53,22.26429,33.06429,20.2,50,6.263333,20.26667,21.6,33.29,22.29,41.66333,20.2,38.43333,6.8,764.0167,71.83333,4,40,2.066667,3.046118,3.046118
"14451",NA,40,0,21.89,34.9,19.39,37.03,22.89,36.59,22.2,33.036,20.2,49.86333,6.123333,21.06,21.6,33.29,22.23,41.5,20.2,38.5,6.8,763.9333,71.66667,4,40,2.033333,4.029012,4.029012
"14452",NA,50,0,21.89,35,19.315,37.195,22.89,36.59,22.2,33.09,20.2,49.73,6.06,22.29333,21.6,33.334,22.23,41.36,20.2,38.53,6.8,763.85,71.5,4,40,2,48.37978,48.37978
"14453",NA,50,0,21.89,35,19.29,37.29,22.89,36.66333,22.2,33.09,20.16667,49.66333,6,23.16667,21.57143,33.53714,22.2,41.26,20.2,38.59,6.8,763.7667,71.33333,4,40,1.966667,33.74818,33.74818
"14454",NA,50,0,21.82333,35,19.29,37.32667,22.92667,36.7,22.2,33.09,20.1,49.59,5.866667,23.29333,21.6,33.612,22.2,41.2,20.2,38.62667,6.8,763.6833,71.16667,4,40,1.933333,26.90486,26.90486
"14455",NA,60,10,21.79,35,19.23,37.4,22.92667,36.76,22.2,33.09,20.13333,49.5,5.866667,24.29333,21.55714,33.62143,22.2,41.2,20.2,38.76,6.8,763.6,71,4,40,1.9,7.123356,7.123356
"14456",NA,50,0,21.79,35,19.2,37.4,23,36.79,22.11429,33.09,20.13333,49.43333,5.8,24.95667,21.5,33.59,22.2,41.2,20.2,38.82667,6.8,763.5667,71.16667,4,38.16667,1.933333,47.34372,47.34372
"14457",NA,40,0,21.79,35,19.13333,37.46667,23,36.79,22.1,33.156,20.16667,49.36333,5.726667,25.62333,21.5,33.59,22.2,41.09,20.2,38.9,6.8,763.5333,71.33333,4,36.33333,1.966667,29.01149,29.01149
"14458",NA,30,0,21.79,35.06,19.1,37.59,23,36.79,22.1,33.2,20.1,49.23,5.526667,25.66333,21.5,33.7175,22.1,41.09,20.2,38.9,6.8,763.5,71.5,4,34.5,2,20.83082,20.83082
"14459",NA,30,0,21.76,35.09,19.1,37.59,23,36.79,22.1,33.2,20.1,49.2,5.333333,26.52333,21.5,33.856,22.16667,41.03,20.2,38.96667,6.8,763.4667,71.66667,4,32.66667,2.033333,36.6753,36.6753
"14460",NA,30,0,21.7,35.16333,19.06667,37.7,22.945,36.9,22.1,33.2,20.1,49.12667,5.245,27.995,21.5,33.9,22.06667,41,20.2,39,6.8,763.4333,71.83333,4,30.83333,2.066667,7.610437,7.610437
"14461",NA,60,0,21.7,35.2,19,37.7,22.89,37,22.08,33.236,20.1,49.06,5.026667,28.46667,21.5,34,22.06667,41.13333,20.2,39.0675,6.8,763.4,72,4,29,2.1,23.45766,23.45766
"14462",NA,40,0,21.7,35.2,19,37.79,22.89,37,22,33.2,20.1,49,4.693333,28.32667,21.5,34.05143,22,41.12667,20.2,39.09,6.6,763.4,72.66667,3.833333,29,2.016667,36.70958,36.70958
"14463",NA,60,0,21.7,35.23,18.92667,37.79,22.89,37,22,33.2,20.1,49,4.366667,30.19,21.5,34.052,22.06667,41.26,20.2,39.2,6.4,763.4,73.33333,3.666667,29,1.933333,29.20259,29.20259
"14464",NA,50,0,21.7,35.29,18.89,37.82667,22.89,37,22,33.2,20.1,48.9,4.226667,30.93,21.5,33.97143,22,41.16333,20.2,39.2,6.2,763.4,74,3.5,29,1.85,41.89328,41.89328
"14465",NA,60,0,21.66667,35.26,18.89,37.9,22.89,37,22,33.2,20.03333,48.76667,4.19,32.93333,21.5,34,22,41.16333,20.2,39.23,6,763.4,74.66667,3.333333,29,1.766667,0.5223238,0.5223238
"14466",NA,50,0,21.6,35.2,18.85667,37.96667,22.89,37,22,33.2,20.03333,48.7,4.263333,34.26667,21.43714,34.01143,22.06667,41.16333,20.2,39.29,5.8,763.4,75.33333,3.166667,29,1.683333,20.02567,20.02567
"14467",NA,60,0,21.6,35.29,18.79,37.9,22.89,37.06,22,33.2,20.03333,48.7,4.4,34.8,21.39,33.96,22,41.09,20.2,39.4,5.6,763.4,76,3,29,1.6,9.001215,9.001215
"14468",NA,80,0,21.6,35.29,18.79,38.03,22.89,37.06,22,33.25625,20,48.29333,4.4,34.6,21.43714,34.03857,22,41.09,20.2,39.4,5.333333,763.3833,77,2.833333,29,1.516667,23.78205,23.78205
"14469",NA,60,0,21.6,35.92667,18.79,38.49667,22.85667,36.9,21.92143,33.29,20.06667,47.03333,4.366667,35.2,21.39,33.96,22,41.09,20.2,39.4,5.066667,763.3667,78,2.666667,29,1.433333,2.850557,2.850557
"14470",NA,60,20,21.6,36.46,18.7,39.3,22.79,36.56667,21.934,33.376,20.1,45.96,4.366667,35.66667,21.39,33.9,22,41.12667,20.2,39.4,4.8,763.35,79,2.5,29,1.35,8.594518,8.594518
"14471",NA,70,10,21.6,36.4,18.7,39.595,22.7,36.4,21.92143,33.52571,20.1,45.5,4.466667,35.5,21.39,33.938,22,41.2,20.2,39.4,4.533333,763.3333,80,2.333333,29,1.266667,37.17071,37.17071
"14472",NA,80,20,21.6,36.5,18.7,39.76,22.7,36.4,21.934,33.736,20.1,45.09,4.4,35.43333,21.39,34.09,22,41.12667,20.2,39.26667,4.266667,763.3167,81,2.166667,29,1.183333,36.00318,36.00318
"14473",NA,70,10,21.6,36.5,18.7,39.93333,22.6,36.29,22,33.93857,20.1,45.595,4.4,35.6,21.39,34.2,21.92667,41.26,20.2,39.09,4,763.3,82,2,29,1.1,16.4255,16.4255
"14474",NA,120,0,21.6,36.65667,18.7,40.06,22.6,36.23,22,34.236,20.1,45.72667,4.466667,35.86,21.39,34.38286,22,41.32667,20.2,39.09,4.016667,763.2833,81.83333,2,28.5,1.1,23.64844,23.64844
"14475",NA,50,0,21.6,36.79,18.7,40.26,22.63333,35.93333,22,34.12143,20.1,46.33333,4.623333,35.99,21.39,34.378,21.92667,41.32667,20.13333,38.96667,4.033333,763.2667,81.66667,2,28,1.1,7.573555,7.573555
"14476",NA,50,0,21.6,36.93333,18.7,40.33333,22.63333,35.86,22,34,20.06667,46.79,4.7425,36.015,21.39,34.22571,21.96333,41.06,20.2,38.9,4.05,763.25,81.5,2,27.5,1.1,6.227325,6.227325
"14477",NA,50,0,21.6,37,18.7,40.43,22.63333,35.93333,22,33.94286,20,46.86333,5.026667,35.83,21.39,33.96,21.89,40.82,20.2,38.76,4.066667,763.2333,81.33333,2,27,1.1,35.91403,35.91403
"14478",NA,30,0,21.6,37.09,18.76,40.29,22.63333,35.93333,22,33.9,20,47,5.26,35.12333,21.39,33.78571,21.89,40.62667,20.2,38.62667,4.083333,763.2167,81.16667,2,26.5,1.1,43.50694,43.50694
"14479",NA,30,0,21.53333,37.03,18.79,40.16333,22.7,36,22,33.9,20,47,5.526667,34.45667,21.37,33.616,21.89,40.46667,20.1,38.56,4.1,763.2,81,2,26,1.1,30.17561,30.17561
"14480",NA,30,0,21.5,36.96667,18.79,40.09,22.6,35.93333,21.956,33.856,20,47,5.866667,33.66,21.29,33.47143,21.82333,40.19333,20.1,38.425,4.45,763.15,80.66667,2.166667,26,1.383333,26.7267,26.7267
"14481",NA,30,0,21.5,36.9,18.89,40.09,22.6,35.93333,21.89,33.88429,20,47,6.2,32.99333,21.35,33.29,21.79,40.02667,20.1,38.32667,4.8,763.1,80.33333,2.333333,26,1.666667,17.34045,17.34045
"14482",NA,60,0,21.5,36.9,18.96333,39.96333,22.6,35.79,21.956,33.92,20,46.96667,6.693333,32.2,21.29,33.21286,21.79,39.9,20.1,38.2,5.15,763.05,80,2.5,26,1.95,9.310445,9.310445
"14483",NA,60,0,21.5,36.9,19.1,39.76,22.53333,35.79,21.96857,34.02571,20,46.8725,7.026667,30.72667,21.29,33.116,21.79,39.76,20.1,38.12667,5.5,763,79.66667,2.666667,26,2.233333,23.97068,23.97068
"14484",NA,50,0,21.5,36.9,19.16667,39.62667,22.53333,35.76,21.934,34.134,20,46.79,7.463333,28.95667,21.29,32.9875,21.73,39.7,20.2,37.93,5.85,762.95,79.33333,2.833333,26,2.516667,8.352961,8.352961
"14485",NA,50,0,21.5,36.9,19.36,39.5,22.6,35.7,21.90571,34.21286,20,46.7,7.93,27.09667,21.29,32.86857,21.7,39.59,20.2,37.73,6.2,762.9,79,3,26,2.8,43.64579,43.64579
"14486",NA,50,0,21.5,36.9,19.63333,39.3,22.7,35.76,21.956,34.29,20,46.62667,8.893333,24.59667,21.29,32.754,21.7,39.59,20.23,37.59,6.55,762.8667,77.5,3.166667,26.33333,2.85,38.20424,38.20424
"14487",NA,50,0,21.5,36.96667,20.16333,38.59333,22.7,35.62667,22,34.32143,20,46.5,9.5,20.59667,21.29,32.7,21.7,39.46667,20.29,37.53,6.9,762.8333,76,3.333333,26.66667,2.9,10.78744,10.78744
"14488",NA,50,0,21.5,37.03,20.43,38.06667,22.7,35.59,22.04,34.44,20,46.43333,9.756667,17.86667,21.272,32.616,21.7,39.4,20.29,37.4,7.25,762.8,74.5,3.5,27,2.95,1.715154,1.715154
"14489",NA,60,0,21.5,37.09,20.53333,37.86333,22.7,35.59,22.1,34.55143,20,46.29,10.03,16.93333,21.23857,32.53857,21.6,39.26,20.35667,37.46667,7.6,762.7667,73,3.666667,27.33333,3,36.31128,36.31128
"14490",NA,50,0,21.5,37.12667,20.66667,37.73,22.7,35.59,22.12,34.59,20,46.23,10.7,15.36,21.236,32.5,21.6,39.26,20.39,37.5,7.95,762.7333,71.5,3.833333,27.66667,3.05,37.1259,37.1259
"14491",NA,60,0,21.5,37.2675,21.45,37.245,22.76,35.53,22.2,34.62143,20,46.06,11.56667,13.22667,21.26429,32.45714,21.6,39.2,20.39,37.36,8.3,762.7,70,4,28,3.1,40.46056,40.46056
"14492",NA,50,0,21.56667,37.29,22.09667,36.29667,22.73,35.5,22.29,34.79,20,45.93333,12.19667,9.433333,21.29,32.44,21.6,39.2,20.39,37.43333,8.633333,762.6833,69.5,4,27.83333,3.3,33.76637,33.76637
"14493",NA,50,0,21.6,37.32667,22.43,35.83,22.79,35.5,22.34714,34.79,20,45.76,12.72333,8.366667,21.29,32.4,21.56667,39.2,20.39,37.63333,8.966667,762.6667,69,4,27.66667,3.5,33.8033,33.8033
"14494",NA,50,0,21.6,37.4,22.43,35.4,22.7,35.59,22.39,34.79,20,45.7,13.05,6.85,21.254,32.32,21.56667,39.2,20.32333,37.73,9.3,762.65,68.5,4,27.5,3.7,33.79497,33.79497
"14495",NA,50,0,21.6,37.4,22.23,35.46667,22.7,35.66333,22.39,34.79,20,45.5,13,6.756667,21.23857,32.23857,21.5,39.2,20.32333,37.79,9.633333,762.6333,68,4,27.33333,3.9,19.1591,19.1591
"14496",NA,50,0,21.6,37.46667,22.2,35.7,22.7,35.7,22.39,34.79,20,45.43333,13.06667,6.696667,21.29,32.29,21.5,39.2,20.29,37.9,9.966667,762.6167,67.5,4,27.16667,4.1,22.49616,22.49616
"14497",NA,60,0,21.7,37.59,22.4,35.7,22.7,35.7,22.5,35,20,45.29,13.35667,6.133333,21.25143,32.17857,21.5,39.09,20.29,37.96667,10.3,762.6,67,4,27,4.3,23.3912,23.3912
"14498",NA,70,0,21.7,37.66333,22.89333,35.12333,22.7,35.7,22.5,35,20,45.23,14.02333,5.133333,21.29,32.2,21.5,39.12667,20.29,38.12667,10.66667,762.6167,65.33333,4,27.16667,4.266667,39.79598,39.79598
"14499",NA,70,0,21.73,37.7,23.1,34.59667,22.7225,35.7225,22.56,35,20,45.16333,14.49,4.456667,21.29,32.2,21.5,39.12667,20.29,38.2,11.03333,762.6333,63.66667,4,27.33333,4.233333,35.60888,35.60888
"14500",NA,40,0,21.79,37.76,23.1,34.5,22.79,35.79,22.57143,35.06429,20,45.09,14.63,3.456667,21.29,32.2,21.39,39.09,20.29,38.145,11.4,762.65,62,4,27.5,4.2,11.7194,11.7194
"14501",NA,40,0,21.79,37.73,23.1,34.5,22.79,35.79,22.6,35.2,20,45.09,14.75667,3.36,21.29,32.16857,21.39,39.09,20.29,38.2,11.76667,762.6667,60.33333,4,27.66667,4.166667,34.54705,34.54705
"14502",NA,30,0,21.79,37.79,23.13333,34.46667,22.79,35.79,22.6,35.27714,20,45.0225,15.16333,2.16,21.29,32.09,21.5,39.2,20.29,38.26,12.13333,762.6833,58.66667,4,27.83333,4.133333,34.67982,34.67982
"14503",NA,50,0,21.79,37.79,23.2,34.32667,22.7,35.82667,22.62,35.356,20,45,15.89,1.5,21.29,32.09,21.42667,39.12667,20.29,38.4,12.5,762.7,57,4,28,4.1,23.58539,23.58539
"14504",NA,50,0,21.85667,37.86333,23.29,34.26,22.7,35.9,22.7,35.4,20,44.86333,16.49667,1.033333,21.29,32.09,21.39,39.12667,20.29,38.4,12.81667,762.6667,57.16667,4,30,4.433333,25.28524,25.28524
"14505",NA,60,0,21.89,37.9,23.35667,34.2,22.7,35.96667,22.7,35.29,20,44.79,17.36667,1,21.29,32.09,21.39,39.2,20.29,38.4,13.13333,762.6333,57.33333,4,32,4.766667,19.32876,19.32876
"14506",NA,50,0,21.89,37.9,23.53333,34.02667,22.7,35.96667,22.71286,35.29,20,44.7,17.96667,1,21.39,32.054,21.39,39.2,20.29,38.32667,13.45,762.6,57.5,4,34,5.1,10.0525,10.0525
"14507",NA,60,0,21.92667,37.86333,23.66667,33.82667,22.7,36,22.79,35.29,20,44.62667,18.43,1,21.40571,32,21.39,39.2,20.29,38.29,13.76667,762.5667,57.66667,4,36,5.433333,9.639662,9.639662
"14508",NA,60,0,22,37.73,23.7,33.72333,22.76,36,22.79,35.26429,20.06667,44.66333,18.35667,1,21.478,31.958,21.39,39.2,20.29,38.23,14.08333,762.5333,57.83333,4,38,5.766667,30.12236,30.12236
"14509",NA,50,0,22.1,37.7,23.7,33.59,22.79,36,22.89,35.29,20,44.59,18.46,1,21.46857,31.83286,21.39,39.2,20.29,38.2,14.4,762.5,58,4,40,6.1,3.337799,3.337799
"14510",NA,50,0,22.175,37.7,23.7,33.5,22.79,36.06,22.89,35.23857,20.1,44.59,18.79333,1,21.525,31.7,21.39,39.09,20.29,38.2,14.7,762.4333,55.66667,4,40,5.716667,34.65837,34.65837
"14511",NA,50,0,22.2,37.62667,23.7,33.5,22.79,36.09,22.89,35.2,20.1,44.53,19.1,1,21.6,31.56,21.32333,39.03,20.29,38.2,15,762.3667,53.33333,4,40,5.333333,24.7401,24.7401
"14512",NA,50,0,22.29,37.56,23.7,33.5,22.79,36.09,22.89,35.2,20.1,44.5,19.16667,1,21.65714,31.5,21.32333,38.9,20.29,38.2,15.3,762.3,51,4,40,4.95,29.48902,29.48902
"14513",NA,50,0,22.29,37.43333,23.7,33.46667,22.79,36.09,23,35.2,20.1,44.5,19.65,1,21.754,31.478,21.32333,38.9,20.29,38.09,15.6,762.2333,48.66667,4,40,4.566667,23.44533,23.44533
"14514",NA,50,0,22.32333,37.03333,23.7,33.32667,22.85667,36.16333,23,35.12429,20.1,44.43,19.53,1,21.79,31.29286,21.29,38.9,20.29,38.09,15.9,762.1667,46.33333,4,40,4.183333,12.6096,12.6096
"14515",NA,60,0,22.39,36.5,23.66667,32.4,22.89,36.16333,23,34.918,20.1,44.09667,19.39,1,21.89,30.956,21.29,38.82667,20.29,38,16.2,762.1,44,4,40,3.8,27.05395,27.05395
"14516",NA,50,0,22.5,35.99,23.6,32.33333,22.89,36.09,23,34.79,20.1,43.4,19.35667,1,21.99857,30.73857,21.29,38.66333,20.29,37.93333,16.35,761.9667,43.33333,4.166667,40,3.733333,10.60791,10.60791
"14517",NA,60,0,22.5,35.93,23.6,32.73,22.89,36.06,23,34.7,20.16667,43.06667,19.43,1,22.12,30.498,21.29,38.4975,20.29,37.79,16.5,761.8333,42.66667,4.333333,40,3.666667,40.86904,40.86904
"14518",NA,70,0,22.6,36.69667,23.6,32.73,22.89,35.95,23,34.49714,20.2,42.72333,19.46333,1,22.26429,30.26429,21.29,38.32667,20.29,37.73,16.65,761.7,42,4.5,40,3.6,0.4136121,0.4136121
"14519",NA,70,0,22.6,36.03,23.5,32.59,22.89,35.93333,23,34.378,20.2,42.53,19.59667,1,22.33,29.956,21.29,38.16333,20.29,37.645,16.8,761.5667,41.33333,4.666667,40,3.533333,16.95882,16.95882
"14520",NA,60,0,22.73,35.86333,23.5,32.53,22.89,35.93333,23,34.21875,20.2,42.26,20,1,22.39,29.73857,21.29,38.03,20.29,37.49,16.95,761.4333,40.66667,4.833333,40,3.466667,20.98891,20.98891
"14521",NA,70,0,22.79,35.59667,23.46333,32.13,22.89,36,23,33.67143,20.2,41.73333,19.92667,1,22.412,29.54,21.39,37.83333,20.29,37.29,17.1,761.3,40,5,40,3.4,4.623821,4.623821
"14522",NA,40,0,22.76,34.55667,23.32333,31.32333,22.96333,35.83333,22.956,33.054,20.34,39.9,20,1,22.45286,29.39286,21.32333,37.62667,20.29,37.29,17.33333,761.2333,40,5,40,3.6,25.90952,25.90952
"14523",NA,60,0,22.7,33.89,23.29,31,22.89,35.56667,22.92143,32.94286,20.42667,38.63333,20,1,22.5,29.2,21.39,37.46667,20.29,37.29,17.56667,761.1667,40,5,40,3.8,44.77103,44.77103
"14524",NA,60,0,22.79,33.86,23.29,31.06667,22.92667,35.26,22.956,32.9,20.5,38.36,20.13333,1,22.58571,29.14286,21.39,37.32667,20.23,37.2,17.8,761.1,40,5,40,4,11.2952,11.2952
"14525",NA,60,10,22.79,34.06,23.29,31.16333,23,35.2,23,32.97143,20.6,38.2,20.4,1,22.66,29.12,21.39,37.16333,20.29,37.12667,18.03333,761.0333,40,5,40,4.2,38.16857,38.16857
"14526",NA,80,0,22.89,34.55667,23.35667,31.35667,23,35.2,23,33,20.66667,38.26,20.66333,1,22.72571,28.96857,21.39,37.09,20.26,36.96667,18.26667,760.9667,40,5,40,4.4,35.84247,35.84247
"14527",NA,60,0,22.96333,35.03,23.39,31.53333,23,35.2,23,33.05143,20.73,38.32667,20.93,1,22.79,28.754,21.39,37.06667,20.26,36.9,18.5,760.9,40,5,40,4.6,45.58792,45.58792
"14528",NA,60,0,23,34.96667,23.39,31.66667,23.03333,35.32667,23,33.09,20.79,38.32667,21.16333,1,22.80429,28.65714,21.46333,37.4,20.2,36.7,18.55,760.8,39.33333,4.833333,40,4.416667,43.67404,43.67404
"14529",NA,50,0,23,34.9,23.39,31.73,23.1,35.32667,23,33.16857,20.79,38.29,21.29,1,22.83,28.62,21.53333,37.65667,20.2,36.7,18.6,760.7,38.66667,4.666667,40,4.233333,13.39287,13.39287
"14530",NA,50,0,23.1,35,23.39,31.85667,23,35.29,23,33.2,20.85667,38.36333,21.29,1,22.79,28.5,21.66667,37.86333,20.29,36.7,18.65,760.6,38,4.5,40,4.05,42.15242,42.15242
"14531",NA,80,0,23.1,35,23.34,31.89,23,35.29,23,33.21286,20.89,38.36333,21.29,1,22.7,28.35,21.79,38.23,20.23,36.62667,18.7,760.5,37.33333,4.333333,40,3.866667,34.95776,34.95776
"14532",NA,80,0,23.1,35,23.35667,32.03,23,35.29,22.978,33.254,20.89,38.23,21.09667,1,22.7,28.29,21.79,38.29,20.23,36.53,18.75,760.4,36.66667,4.166667,40,3.683333,10.15906,10.15906
"14533",NA,110,0,23.06667,34.93,23.29,32.09,23,35.36333,22.89,33.39714,20.92667,38.29,20.9175,1,22.64,28.31,21.89,38.29,20.29,36.59,18.8,760.3,36,4,40,3.5,44.58116,44.58116
"14534",NA,80,0,23,34.79,23.26,32.2,23,35.32667,22.9175,33.6175,20.92667,38.23,20.92667,1,22.6,28.42143,21.96333,38.36333,20.2,36.46667,18.75,760.2333,36.16667,4,40,3.466667,49.26539,49.26539
"14535",NA,90,0,23,34.79,23.2,32.2,23,35.4,22.9725,33.7,20.92667,38.2,20.66667,1,22.6,28.6,22.03333,38.4,20.2,36.4,18.7,760.1667,36.33333,4,40,3.433333,46.88104,46.88104
"14536",NA,90,0,23,34.86333,23.16667,32.4,23.1,35.43333,23,33.79,21,38.2,20.6,1,22.55714,28.79,22.1,38.32667,20.2,36.4,18.65,760.1,36.5,4,40,3.4,38.45457,38.45457
"14537",NA,70,0,23,34.9,23.1,32.52667,23.1,35.5,22.90571,33.79,21,38.2,20.53333,1,22.56667,28.87333,22.15,38.29,20.2,36.32667,18.6,760.0333,36.66667,4,40,3.366667,46.62241,46.62241
"14538",NA,80,0,23,34.9,23.1,32.7,23.1,35.5,22.89,33.856,21,38.2,20.66667,1,22.5,28.95286,22.2,38.32667,20.2,36.29,18.55,759.9667,36.83333,4,40,3.333333,17.94656,17.94656
"14539",NA,80,0,23,34.93333,23.1,32.76,23.1,35.43333,22.89,33.9,21,38.2,20.7,1,22.5,29.02,22.26,38.4,20.2,36.2,18.5,759.9,37,4,40,3.3,5.028086,5.028086
"14540",NA,120,0,23,35,23.1,32.82667,23.1,35.5,22.89,33.94,21,38.2,20.56667,1,22.5,29.19714,22.29,38.29,20.2,36.2,18.45,759.8833,38.33333,4,38.16667,3.75,22.63892,22.63892
"14541",NA,230,0,23,35.16667,23.03333,32.82667,23.2,35.5,22.89,34.05143,21,38.2,20.22667,1,22.456,29.5,22.32333,38.32667,20.2,36.09,18.4,759.8667,39.66667,4,36.33333,4.2,4.061951,4.061951
"14542",NA,310,0,23,35.89333,23,32.96333,23.13333,35.56,22.89,34.112,21,38.32,19.89333,1,22.39,29.76714,22.456,38.46,20.2,36.16333,18.35,759.85,41,4,34.5,4.65,41.19415,41.19415
"14543",NA,360,0,23.03333,37.59667,23,33.29667,23.2,35.62667,22.89,34.2,21,38.69333,19.6,1,22.39,30.138,22.5,38.56,20.2,36.2,18.3,759.8333,42.33333,4,32.66667,5.1,1.168292,1.168292
"14544",NA,110,0,23.1,37.99,23,33.92667,23.2,35.7,22.89,34.218,21.1,39.63,19.53333,1,22.39,30.29,22.53333,38.59,20.2,36.2,18.25,759.8167,43.66667,4,30.83333,5.55,28.58487,28.58487
"14545",NA,120,0,23.13333,38.86333,23,34.59333,23.23,35.96333,22.89,34.29,21.1,40.49667,19.32667,1,22.39,30.15,22.6,38.46333,20.2,36.29,18.2,759.8,45,4,29,6,2.972624,2.972624
"14546",NA,120,0,23.2,38.79667,23,35.19333,23.23,36.03,22.89,34.29,21.1,40.93333,19.2,1,22.39,30.04286,22.6,38.09,20.2,36.29,18.03333,759.7667,45.5,4,30.83333,5.983333,19.28471,19.28471
"14547",NA,440,10,23.2,38.52667,23,35.46667,23.2,36.23,22.89,34.29,21.16667,40.93333,19.06667,1,22.34,30,22.6,38.16333,20.2,36.29,17.86667,759.7333,46,4,32.66667,5.966667,16.5487,16.5487
"14548",NA,150,0,23.2,38.19333,22.96333,35.62667,23.2,36.36333,22.934,34.312,21.16667,40.76,19,1,22.29,30.07143,22.7,38.29,20.2,36.29,17.7,759.7,46.5,4,34.5,5.95,17.96235,17.96235
"14549",NA,130,0,23.2,37.96667,22.89,35.7,23.29,36.59,22.89,34.44286,21.16667,40.62667,18.76,1,22.29,30.1,22.745,38.345,20.2,36.29,17.53333,759.6667,47,4,36.33333,5.933333,47.52445,47.52445
"14550",NA,120,0,23.175,37.7225,22.85667,35.56,23.29,36.59,22.89,34.5075,21.16667,40.33333,18.6,1,22.23857,30.05714,22.82333,38.43333,20.2,36.36333,17.36667,759.6333,47.5,4,38.16667,5.916667,32.36262,32.36262
"14551",NA,150,10,23.1,37.79667,22.79,35.475,23.26,36.56,22.89,34.59,21.1,40.46,18.13333,1,22.2,30.3675,22.89,38.5,20.2,36.29667,17.2,759.6,48,4,40,5.9,46.50368,46.50368
"14552",NA,130,0,23.1,37.52667,22.73,35.26667,23.2,36.5,22.89,34.59,21,40.86,17.86,1,22.2,31.016,22.89,38.36333,20.2,35.75667,16.91667,759.5833,49.33333,4,40,6.033333,41.86392,41.86392
"14553",NA,130,0,23.1,37.26667,22.66667,35.09,23.2,36.5,22.89,34.47143,21,41.06,17.495,1,22.2,31.645,22.89,38.23,20.2,35.32667,16.63333,759.5667,50.66667,4,40,6.166667,21.04213,21.04213
"14554",NA,130,0,23.1,37.2,22.6,35.16333,23.2,36.5,22.89,34.356,20.89,41.23,17.13333,1,22.2,32.0575,23,38.29,20.2,35.52667,16.35,759.55,52,4,40,6.3,7.132538,7.132538
"14555",NA,130,0,23.03333,37.2,22.5,35.29,23.2,36.46667,22.89,34.29,20.89,41.36333,16.86,1,22.2,32.29,23,38.36333,20.2,35.73,16.06667,759.5333,53.33333,4,40,6.433333,13.76207,13.76207
"14556",NA,100,0,23,37.16333,22.5,35.36333,23.2,36.4,22.89,34.29,20.79,41.29,16.43,1,22.2,32.44143,23,38.46333,20.2,35.73,15.78333,759.5167,54.66667,4,40,6.566667,18.19591,18.19591
"14557",NA,90,0,23,37.09,22.39,35.36333,23.2,36.46667,22.89,34.22571,20.79,41.36333,16.29,1,22.2,32.518,23,38.72333,20.2,35.6,15.5,759.5,56,4,40,6.7,36.47126,36.47126
"14558",NA,120,0,23,37.06,22.32333,35.29,23.125,36.425,22.89,34.156,20.79,41.4,16.22667,1,22.2,32.67857,23,39,20.2,35.26,15.26667,759.5167,56.66667,3.833333,40,6.633333,33.89591,33.89591
"14559",NA,410,0,22.92667,37.13333,22.26,35.4,23.1,36.5,22.89,34.09,20.73,41.46667,16.03333,1,22.2,32.96,23,39.06,20.13333,35.12667,15.03333,759.5333,57.33333,3.666667,40,6.566667,30.56501,30.56501
"14560",NA,200,0,22.89,37.2,22.2,35.4,23,36.4,22.89,34.09,20.7,41.5,15.82333,1,22.22571,32.99714,23,39.19333,20.1,34.83333,14.8,759.55,58,3.5,40,6.5,2.341465,2.341465
"14561",NA,110,0,22.89,37.26,22.1,35.5,23,36.4,22.89,34.09,20.7225,41.6,15.63,1,22.2,32.9,23,39.59,20.1,34.7,14.56667,759.5667,58.66667,3.333333,40,6.433333,3.537063,3.537063
"14562",NA,120,0,22.89,37.2,22.1,35.56,23,36.4,22.89,34.09,20.79,42.36,15.56667,1,22.2,32.9,22.92667,39.53,20.1,34.56,14.33333,759.5833,59.33333,3.166667,40,6.366667,35.57686,35.57686
"14563",NA,70,10,22.89,37.12667,22.06667,35.66333,23,36.32667,22.87571,34.07714,20.7,42.52667,15.42667,1,22.2,32.9,22.89,39.5,20.1,34.43333,14.1,759.6,60,3,40,6.3,1.473393,1.473393
"14564",NA,70,0,22.89,37.2,22,35.66333,23,36.4,22.85,34.138,20.7,42.4,15.26333,1,22.14,33.134,22.89,39.56,20.1,34.46333,14.18333,759.6333,59.16667,3,40,6.166667,17.3962,17.3962
